date,irx_annual_pct
2023-05-05 00:00:00,5.08
2023-05-08 00:00:00,5.083
2023-05-09 00:00:00,5.123
2023-05-10 00:00:00,5.065
2023-05-11 00:00:00,5.015
2023-05-12 00:00:00,5.028
2023-05-15 00:00:00,5.0
2023-05-16 00:00:00,5.058
2023-05-17 00:00:00,5.088
2023-05-18 00:00:00,5.125
2023-05-19 00:00:00,5.085
2023-05-22 00:00:00,5.095
2023-05-23 00:00:00,5.153
2023-05-24 00:00:00,5.185
2023-05-25 00:00:00,5.163
2023-05-26 00:00:00,5.115
2023-05-30 00:00:00,5.143
2023-05-31 00:00:00,5.248
2023-06-01 00:00:00,5.203
2023-06-02 00:00:00,5.215
2023-06-05 00:00:00,5.143
2023-06-06 00:00:00,5.158
2023-06-07 00:00:00,5.153
2023-06-08 00:00:00,5.1
2023-06-09 00:00:00,5.095
2023-06-12 00:00:00,5.095
2023-06-13 00:00:00,5.1
2023-06-14 00:00:00,5.08
2023-06-15 00:00:00,5.055
2023-06-16 00:00:00,5.065
2023-06-20 00:00:00,5.075
2023-06-21 00:00:00,5.135
2023-06-22 00:00:00,5.135
2023-06-23 00:00:00,5.138
2023-06-26 00:00:00,5.155
2023-06-27 00:00:00,5.18
2023-06-28 00:00:00,5.17
2023-06-29 00:00:00,5.175
2023-06-30 00:00:00,5.153
2023-07-03 00:00:00,5.145
2023-07-05 00:00:00,5.193
2023-07-06 00:00:00,5.213
2023-07-07 00:00:00,5.213
2023-07-10 00:00:00,5.225
2023-07-11 00:00:00,5.243
2023-07-12 00:00:00,5.23
2023-07-13 00:00:00,5.223
2023-07-14 00:00:00,5.215
2023-07-17 00:00:00,5.233
2023-07-18 00:00:00,5.248
2023-07-19 00:00:00,5.245
2023-07-20 00:00:00,5.243
2023-07-21 00:00:00,5.248
2023-07-24 00:00:00,5.25
2023-07-25 00:00:00,5.265
2023-07-26 00:00:00,5.268
2023-07-27 00:00:00,5.268
2023-07-28 00:00:00,5.255
2023-07-31 00:00:00,5.248
2023-08-01 00:00:00,5.26
2023-08-02 00:00:00,5.26
2023-08-03 00:00:00,5.258
2023-08-04 00:00:00,5.253
2023-08-07 00:00:00,5.26
2023-08-08 00:00:00,5.275
2023-08-09 00:00:00,5.28
2023-08-10 00:00:00,5.268
2023-08-11 00:00:00,5.265
2023-08-14 00:00:00,5.27
2023-08-15 00:00:00,5.28
2023-08-16 00:00:00,5.285
2023-08-17 00:00:00,5.278
2023-08-18 00:00:00,5.278
2023-08-21 00:00:00,5.28
2023-08-22 00:00:00,5.295
2023-08-23 00:00:00,5.295
2023-08-24 00:00:00,5.303
2023-08-25 00:00:00,5.315
2023-08-28 00:00:00,5.323
2023-08-29 00:00:00,5.32
2023-08-30 00:00:00,5.315
2023-08-31 00:00:00,5.298
2023-09-01 00:00:00,5.268
2023-09-05 00:00:00,5.278
2023-09-06 00:00:00,5.3
2023-09-07 00:00:00,5.283
2023-09-08 00:00:00,5.293
2023-09-11 00:00:00,5.293
2023-09-12 00:00:00,5.305
2023-09-13 00:00:00,5.305
2023-09-14 00:00:00,5.295
2023-09-15 00:00:00,5.298
2023-09-18 00:00:00,5.3
2023-09-19 00:00:00,5.31
2023-09-20 00:00:00,5.315
2023-09-21 00:00:00,5.305
2023-09-22 00:00:00,5.305
2023-09-25 00:00:00,5.313
2023-09-26 00:00:00,5.325
2023-09-27 00:00:00,5.33
2023-09-28 00:00:00,5.308
2023-09-29 00:00:00,5.3
2023-10-02 00:00:00,5.315
2023-10-03 00:00:00,5.34
2023-10-04 00:00:00,5.335
2023-10-05 00:00:00,5.325
2023-10-06 00:00:00,5.348
2023-10-09 00:00:00,5.348
2023-10-10 00:00:00,5.323
2023-10-11 00:00:00,5.335
2023-10-12 00:00:00,5.335
2023-10-13 00:00:00,5.328
2023-10-16 00:00:00,5.328
2023-10-17 00:00:00,5.34
2023-10-18 00:00:00,5.33
2023-10-19 00:00:00,5.31
2023-10-20 00:00:00,5.3
2023-10-23 00:00:00,5.293
2023-10-24 00:00:00,5.308
2023-10-25 00:00:00,5.315
2023-10-26 00:00:00,5.3
2023-10-27 00:00:00,5.305
2023-10-30 00:00:00,5.313
2023-10-31 00:00:00,5.32
2023-11-01 00:00:00,5.3
2023-11-02 00:00:00,5.27
2023-11-03 00:00:00,5.253
2023-11-06 00:00:00,5.26
2023-11-07 00:00:00,5.273
2023-11-08 00:00:00,5.268
2023-11-09 00:00:00,5.263
2023-11-10 00:00:00,5.25
2023-11-13 00:00:00,5.26
2023-11-14 00:00:00,5.253
2023-11-15 00:00:00,5.255
2023-11-16 00:00:00,5.243
2023-11-17 00:00:00,5.233
2023-11-20 00:00:00,5.238
2023-11-21 00:00:00,5.255
2023-11-22 00:00:00,5.265
2023-11-24 00:00:00,5.253
2023-11-27 00:00:00,5.258
2023-11-28 00:00:00,5.26
2023-11-29 00:00:00,5.24
2023-11-30 00:00:00,5.238
2023-12-01 00:00:00,5.215
2023-12-04 00:00:00,5.223
2023-12-05 00:00:00,5.243
2023-12-06 00:00:00,5.243
2023-12-07 00:00:00,5.233
2023-12-08 00:00:00,5.233
2023-12-11 00:00:00,5.233
2023-12-12 00:00:00,5.248
2023-12-13 00:00:00,5.223
2023-12-14 00:00:00,5.215
2023-12-15 00:00:00,5.225
2023-12-18 00:00:00,5.225
2023-12-19 00:00:00,5.238
2023-12-20 00:00:00,5.23
2023-12-21 00:00:00,5.21
2023-12-22 00:00:00,5.208
2023-12-26 00:00:00,5.203
2023-12-27 00:00:00,5.235
2023-12-28 00:00:00,5.218
2023-12-29 00:00:00,5.18
2024-01-02 00:00:00,5.213
2024-01-03 00:00:00,5.235
2024-01-04 00:00:00,5.228
2024-01-05 00:00:00,5.22
2024-01-08 00:00:00,5.22
2024-01-09 00:00:00,5.23
2024-01-10 00:00:00,5.225
2024-01-11 00:00:00,5.218
2024-01-12 00:00:00,5.198
2024-01-16 00:00:00,5.203
2024-01-17 00:00:00,5.215
2024-01-18 00:00:00,5.2
2024-01-19 00:00:00,5.198
2024-01-22 00:00:00,5.2
2024-01-23 00:00:00,5.21
2024-01-24 00:00:00,5.21
2024-01-25 00:00:00,5.195
2024-01-26 00:00:00,5.2
2024-01-29 00:00:00,5.2
2024-01-30 00:00:00,5.203
2024-01-31 00:00:00,5.188
2024-02-01 00:00:00,5.2
2024-02-02 00:00:00,5.21
2024-02-05 00:00:00,5.228
2024-02-06 00:00:00,5.223
2024-02-07 00:00:00,5.223
2024-02-08 00:00:00,5.218
2024-02-09 00:00:00,5.22
2024-02-12 00:00:00,5.228
2024-02-13 00:00:00,5.233
2024-02-14 00:00:00,5.218
2024-02-15 00:00:00,5.218
2024-02-16 00:00:00,5.223
2024-02-20 00:00:00,5.213
2024-02-21 00:00:00,5.235
2024-02-22 00:00:00,5.233
2024-02-23 00:00:00,5.24
2024-02-26 00:00:00,5.25
2024-02-27 00:00:00,5.245
2024-02-28 00:00:00,5.24
2024-02-29 00:00:00,5.223
2024-03-01 00:00:00,5.215
2024-03-04 00:00:00,5.223
2024-03-05 00:00:00,5.225
2024-03-06 00:00:00,5.23
2024-03-07 00:00:00,5.228
2024-03-08 00:00:00,5.228
2024-03-11 00:00:00,5.24
2024-03-12 00:00:00,5.24
2024-03-13 00:00:00,5.238
2024-03-14 00:00:00,5.238
2024-03-15 00:00:00,5.238
2024-03-18 00:00:00,5.238
2024-03-19 00:00:00,5.238
2024-03-20 00:00:00,5.228
2024-03-21 00:00:00,5.228
2024-03-22 00:00:00,5.22
2024-03-25 00:00:00,5.218
2024-03-26 00:00:00,5.218
2024-03-27 00:00:00,5.215
2024-03-28 00:00:00,5.203
2024-04-01 00:00:00,5.218
2024-04-02 00:00:00,5.213
2024-04-03 00:00:00,5.21
2024-04-04 00:00:00,5.203
2024-04-05 00:00:00,5.215
2024-04-08 00:00:00,5.223
2024-04-09 00:00:00,5.22
2024-04-10 00:00:00,5.243
2024-04-11 00:00:00,5.238
2024-04-12 00:00:00,5.23
2024-04-15 00:00:00,5.238
2024-04-16 00:00:00,5.233
2024-04-17 00:00:00,5.24
2024-04-18 00:00:00,5.243
2024-04-19 00:00:00,5.245
2024-04-22 00:00:00,5.245
2024-04-23 00:00:00,5.245
2024-04-24 00:00:00,5.255
2024-04-25 00:00:00,5.245
2024-04-26 00:00:00,5.238
2024-04-29 00:00:00,5.243
2024-04-30 00:00:00,5.245
2024-05-01 00:00:00,5.25
2024-05-02 00:00:00,5.238
2024-05-03 00:00:00,5.235
2024-05-06 00:00:00,5.24
2024-05-07 00:00:00,5.243
2024-05-08 00:00:00,5.245
2024-05-09 00:00:00,5.24
2024-05-10 00:00:00,5.243
2024-05-13 00:00:00,5.24
2024-05-14 00:00:00,5.235
2024-05-15 00:00:00,5.24
2024-05-16 00:00:00,5.243
2024-05-17 00:00:00,5.24
2024-05-20 00:00:00,5.24
2024-05-21 00:00:00,5.24
2024-05-22 00:00:00,5.245
2024-05-23 00:00:00,5.245
2024-05-24 00:00:00,5.245
2024-05-28 00:00:00,5.248
2024-05-29 00:00:00,5.25
2024-05-30 00:00:00,5.248
2024-05-31 00:00:00,5.245
2024-06-03 00:00:00,5.243
2024-06-04 00:00:00,5.24
2024-06-05 00:00:00,5.24
2024-06-06 00:00:00,5.233
2024-06-07 00:00:00,5.238
2024-06-10 00:00:00,5.233
2024-06-11 00:00:00,5.245
2024-06-12 00:00:00,5.243
2024-06-13 00:00:00,5.24
2024-06-14 00:00:00,5.24
2024-06-17 00:00:00,5.243
2024-06-18 00:00:00,5.235
2024-06-20 00:00:00,5.225
2024-06-21 00:00:00,5.215
2024-06-24 00:00:00,5.21
2024-06-25 00:00:00,5.223
2024-06-26 00:00:00,5.23
2024-06-27 00:00:00,5.223
2024-06-28 00:00:00,5.213
2024-07-01 00:00:00,5.218
2024-07-02 00:00:00,5.228
2024-07-03 00:00:00,5.23
2024-07-05 00:00:00,5.225
2024-07-08 00:00:00,5.218
2024-07-09 00:00:00,5.225
2024-07-10 00:00:00,5.225
2024-07-11 00:00:00,5.198
2024-07-12 00:00:00,5.198
2024-07-15 00:00:00,5.193
2024-07-16 00:00:00,5.193
2024-07-17 00:00:00,5.195
2024-07-18 00:00:00,5.193
2024-07-19 00:00:00,5.193
2024-07-22 00:00:00,5.19
2024-07-23 00:00:00,5.173
2024-07-24 00:00:00,5.17
2024-07-25 00:00:00,5.16
2024-07-26 00:00:00,5.155
2024-07-29 00:00:00,5.147
2024-07-30 00:00:00,5.135
2024-07-31 00:00:00,5.135
2024-08-01 00:00:00,5.115
2024-08-02 00:00:00,5.03
2024-08-05 00:00:00,5.06
2024-08-06 00:00:00,5.08
2024-08-07 00:00:00,5.08
2024-08-08 00:00:00,5.083
2024-08-09 00:00:00,5.075
2024-08-12 00:00:00,5.073
2024-08-13 00:00:00,5.053
2024-08-14 00:00:00,5.063
2024-08-15 00:00:00,5.08
2024-08-16 00:00:00,5.075
2024-08-19 00:00:00,5.063
2024-08-20 00:00:00,5.033
2024-08-21 00:00:00,5.005
2024-08-22 00:00:00,5.025
2024-08-23 00:00:00,5.0
2024-08-26 00:00:00,4.998
2024-08-27 00:00:00,4.968
2024-08-28 00:00:00,4.955
2024-08-29 00:00:00,4.965
2024-08-30 00:00:00,4.968
2024-09-03 00:00:00,4.97
2024-09-04 00:00:00,4.948
2024-09-05 00:00:00,4.932
2024-09-06 00:00:00,4.908
2024-09-09 00:00:00,4.895
2024-09-10 00:00:00,4.835
2024-09-11 00:00:00,4.875
2024-09-12 00:00:00,4.84
2024-09-13 00:00:00,4.763
2024-09-16 00:00:00,4.745
2024-09-17 00:00:00,4.735
2024-09-18 00:00:00,4.615
2024-09-19 00:00:00,4.593
2024-09-20 00:00:00,4.545
2024-09-23 00:00:00,4.503
2024-09-24 00:00:00,4.495
2024-09-25 00:00:00,4.487
2024-09-26 00:00:00,4.468
2024-09-27 00:00:00,4.482
2024-09-30 00:00:00,4.498
2024-10-01 00:00:00,4.482
2024-10-02 00:00:00,4.473
2024-10-03 00:00:00,4.465
2024-10-04 00:00:00,4.505
2024-10-07 00:00:00,4.525
2024-10-08 00:00:00,4.528
2024-10-09 00:00:00,4.535
2024-10-10 00:00:00,4.53
2024-10-11 00:00:00,4.515
2024-10-14 00:00:00,4.518
2024-10-15 00:00:00,4.515
2024-10-16 00:00:00,4.503
2024-10-17 00:00:00,4.515
2024-10-18 00:00:00,4.513
2024-10-21 00:00:00,4.518
2024-10-22 00:00:00,4.5
2024-10-23 00:00:00,4.505
2024-10-24 00:00:00,4.487
2024-10-25 00:00:00,4.51
2024-10-28 00:00:00,4.482
2024-10-29 00:00:00,4.48
2024-10-30 00:00:00,4.463
2024-10-31 00:00:00,4.432
2024-11-01 00:00:00,4.4
2024-11-04 00:00:00,4.418
2024-11-05 00:00:00,4.423
2024-11-06 00:00:00,4.43
2024-11-07 00:00:00,4.42
2024-11-08 00:00:00,4.423
2024-11-11 00:00:00,4.415
2024-11-12 00:00:00,4.423
2024-11-13 00:00:00,4.39
2024-11-14 00:00:00,4.383
2024-11-15 00:00:00,4.393
2024-11-18 00:00:00,4.403
2024-11-19 00:00:00,4.408
2024-11-20 00:00:00,4.41
2024-11-21 00:00:00,4.413
2024-11-22 00:00:00,4.415
2024-11-25 00:00:00,4.405
2024-11-26 00:00:00,4.395
2024-11-27 00:00:00,4.385
2024-11-29 00:00:00,4.373
2024-12-02 00:00:00,4.38
2024-12-03 00:00:00,4.357
2024-12-04 00:00:00,4.345
2024-12-05 00:00:00,4.33
2024-12-06 00:00:00,4.295
2024-12-09 00:00:00,4.293
2024-12-10 00:00:00,4.285
2024-12-11 00:00:00,4.255
2024-12-12 00:00:00,4.223
2024-12-13 00:00:00,4.218
2024-12-16 00:00:00,4.228
2024-12-17 00:00:00,4.24
2024-12-18 00:00:00,4.232
2024-12-19 00:00:00,4.22
2024-12-20 00:00:00,4.215
2024-12-23 00:00:00,4.215
2024-12-24 00:00:00,4.2
2024-12-26 00:00:00,4.215
2024-12-27 00:00:00,4.178
2024-12-30 00:00:00,4.182
2024-12-31 00:00:00,4.208
2025-01-02 00:00:00,4.208
2025-01-03 00:00:00,4.193
2025-01-06 00:00:00,4.19
2025-01-07 00:00:00,4.203
2025-01-08 00:00:00,4.205
2025-01-10 00:00:00,4.213
2025-01-13 00:00:00,4.218
2025-01-14 00:00:00,4.213
2025-01-15 00:00:00,4.205
2025-01-16 00:00:00,4.195
2025-01-17 00:00:00,4.193
2025-01-21 00:00:00,4.197
2025-01-22 00:00:00,4.215
2025-01-23 00:00:00,4.213
2025-01-24 00:00:00,4.205
2025-01-27 00:00:00,4.188
2025-01-28 00:00:00,4.19
2025-01-29 00:00:00,4.188
2025-01-30 00:00:00,4.182
2025-01-31 00:00:00,4.188
2025-02-03 00:00:00,4.19
2025-02-04 00:00:00,4.213
2025-02-05 00:00:00,4.21
2025-02-06 00:00:00,4.213
2025-02-07 00:00:00,4.228
2025-02-10 00:00:00,4.228
2025-02-11 00:00:00,4.225
2025-02-12 00:00:00,4.228
2025-02-13 00:00:00,4.213
2025-02-14 00:00:00,4.213
2025-02-18 00:00:00,4.213
2025-02-19 00:00:00,4.218
2025-02-20 00:00:00,4.205
2025-02-21 00:00:00,4.197
2025-02-24 00:00:00,4.19
2025-02-25 00:00:00,4.182
2025-02-26 00:00:00,4.193
2025-02-27 00:00:00,4.195
2025-02-28 00:00:00,4.193
2025-03-03 00:00:00,4.193
2025-03-04 00:00:00,4.195
2025-03-05 00:00:00,4.205
2025-03-06 00:00:00,4.197
2025-03-07 00:00:00,4.197
2025-03-10 00:00:00,4.185
2025-03-11 00:00:00,4.195
2025-03-12 00:00:00,4.197
2025-03-13 00:00:00,4.188
2025-03-14 00:00:00,4.188
2025-03-17 00:00:00,4.188
2025-03-18 00:00:00,4.195
2025-03-19 00:00:00,4.19
2025-03-20 00:00:00,4.182
2025-03-21 00:00:00,4.185
2025-03-24 00:00:00,4.182
2025-03-25 00:00:00,4.182
2025-03-26 00:00:00,4.19
2025-03-27 00:00:00,4.188
2025-03-28 00:00:00,4.188
2025-03-31 00:00:00,4.193
2025-04-01 00:00:00,4.2
2025-04-02 00:00:00,4.203
2025-04-03 00:00:00,4.185
2025-04-04 00:00:00,4.155
2025-04-07 00:00:00,4.15
2025-04-08 00:00:00,4.178
2025-04-09 00:00:00,4.228
2025-04-10 00:00:00,4.197
2025-04-11 00:00:00,4.213
2025-04-14 00:00:00,4.195
2025-04-15 00:00:00,4.2
2025-04-16 00:00:00,4.208
2025-04-17 00:00:00,4.205
2025-04-21 00:00:00,4.21
2025-04-22 00:00:00,4.213
2025-04-23 00:00:00,4.208
2025-04-24 00:00:00,4.197
2025-04-25 00:00:00,4.193
2025-04-28 00:00:00,4.193
2025-04-29 00:00:00,4.19
2025-04-30 00:00:00,4.19
2025-05-01 00:00:00,4.185
2025-05-02 00:00:00,4.208
2025-05-05 00:00:00,4.208
2025-05-06 00:00:00,4.21
2025-05-07 00:00:00,4.215
2025-05-08 00:00:00,4.215
2025-05-09 00:00:00,4.215
2025-05-12 00:00:00,4.28
2025-05-13 00:00:00,4.285
2025-05-14 00:00:00,4.285
2025-05-15 00:00:00,4.258
2025-05-16 00:00:00,4.237
2025-05-19 00:00:00,4.24
2025-05-20 00:00:00,4.248
2025-05-21 00:00:00,4.235
2025-05-22 00:00:00,4.232
2025-05-23 00:00:00,4.23
2025-05-27 00:00:00,4.203
2025-05-28 00:00:00,4.225
2025-05-29 00:00:00,4.23
2025-05-30 00:00:00,4.232
2025-06-02 00:00:00,4.232
2025-06-03 00:00:00,4.235
2025-06-04 00:00:00,4.24
2025-06-05 00:00:00,4.232
2025-06-06 00:00:00,4.232
2025-06-09 00:00:00,4.24
2025-06-10 00:00:00,4.25
2025-06-11 00:00:00,4.25
2025-06-12 00:00:00,4.258
2025-06-13 00:00:00,4.24
2025-06-16 00:00:00,4.248
2025-06-17 00:00:00,4.218
2025-06-18 00:00:00,4.223
2025-06-20 00:00:00,4.195
2025-06-23 00:00:00,4.158
2025-06-24 00:00:00,4.182
2025-06-25 00:00:00,4.188
2025-06-26 00:00:00,4.193
2025-06-27 00:00:00,4.197
2025-06-30 00:00:00,4.19
2025-07-01 00:00:00,4.225
2025-07-02 00:00:00,4.223
2025-07-03 00:00:00,4.24
2025-07-07 00:00:00,4.245
2025-07-08 00:00:00,4.25
2025-07-09 00:00:00,4.245
2025-07-10 00:00:00,4.24
2025-07-11 00:00:00,4.237
2025-07-14 00:00:00,4.228
2025-07-15 00:00:00,4.232
2025-07-16 00:00:00,4.225
2025-07-17 00:00:00,4.235
2025-07-18 00:00:00,4.23
2025-07-21 00:00:00,4.223
2025-07-22 00:00:00,4.23
2025-07-23 00:00:00,4.24
2025-07-24 00:00:00,4.245
2025-07-25 00:00:00,4.245
2025-07-28 00:00:00,4.235
2025-07-29 00:00:00,4.23
2025-07-30 00:00:00,4.232
2025-07-31 00:00:00,4.235
2025-08-01 00:00:00,4.182
2025-08-04 00:00:00,4.153
2025-08-05 00:00:00,4.15
2025-08-06 00:00:00,4.133
2025-08-07 00:00:00,4.138
2025-08-08 00:00:00,4.133
2025-08-11 00:00:00,4.143
2025-08-12 00:00:00,4.13
2025-08-13 00:00:00,4.11
2025-08-14 00:00:00,4.112
2025-08-15 00:00:00,4.112
2025-08-18 00:00:00,4.123
2025-08-19 00:00:00,4.11
2025-08-20 00:00:00,4.115
2025-08-21 00:00:00,4.128
2025-08-22 00:00:00,4.088
2025-08-25 00:00:00,4.093
2025-08-26 00:00:00,4.088
2025-08-27 00:00:00,4.06
2025-08-28 00:00:00,4.072
2025-08-29 00:00:00,4.043
2025-09-02 00:00:00,4.032
2025-09-03 00:00:00,4.018
2025-09-04 00:00:00,3.998
2025-09-05 00:00:00,3.91
2025-09-08 00:00:00,3.928
2025-09-09 00:00:00,3.943
2025-09-10 00:00:00,3.93
2025-09-11 00:00:00,3.928
2025-09-12 00:00:00,3.928
2025-09-15 00:00:00,3.9
2025-09-16 00:00:00,3.89
2025-09-17 00:00:00,3.868
2025-09-18 00:00:00,3.88
2025-09-19 00:00:00,3.878
2025-09-22 00:00:00,3.848
2025-09-23 00:00:00,3.845
2025-09-24 00:00:00,3.858
2025-09-25 00:00:00,3.883
2025-09-26 00:00:00,3.86
2025-09-29 00:00:00,3.863
2025-09-30 00:00:00,3.845
2025-10-01 00:00:00,3.845
2025-10-02 00:00:00,3.848
2025-10-03 00:00:00,3.858
2025-10-06 00:00:00,3.86
2025-10-07 00:00:00,3.843
2025-10-08 00:00:00,3.843
2025-10-09 00:00:00,3.853
2025-10-10 00:00:00,3.853
2025-10-13 00:00:00,3.853
2025-10-14 00:00:00,3.853
2025-10-15 00:00:00,3.858
2025-10-16 00:00:00,3.853
2025-10-17 00:00:00,3.832
2025-10-20 00:00:00,3.798
2025-10-21 00:00:00,3.785
2025-10-22 00:00:00,3.788
2025-10-23 00:00:00,3.788
2025-10-24 00:00:00,3.763
2025-10-27 00:00:00,3.718
2025-10-28 00:00:00,3.72
2025-10-29 00:00:00,3.73
2025-10-30 00:00:00,3.757
2025-10-31 00:00:00,3.718
2025-11-03 00:00:00,3.783
2025-11-04 00:00:00,3.793
2025-11-05 00:00:00,3.788
2025-11-06 00:00:00,3.763
2025-11-07 00:00:00,3.757
2025-11-10 00:00:00,3.783
2025-11-11 00:00:00,3.783
2025-11-12 00:00:00,3.778
2025-11-13 00:00:00,3.793
2025-11-14 00:00:00,3.788
2025-11-17 00:00:00,3.772
2025-11-18 00:00:00,3.772
2025-11-19 00:00:00,3.772
2025-11-20 00:00:00,3.775
2025-11-21 00:00:00,3.74
2025-11-24 00:00:00,3.73
2025-11-25 00:00:00,3.732
2025-11-26 00:00:00,3.753
2025-11-28 00:00:00,3.697
2025-12-01 00:00:00,3.693
2025-12-02 00:00:00,3.672
2025-12-03 00:00:00,3.635
2025-12-04 00:00:00,3.612
2025-12-05 00:00:00,3.603
2025-12-08 00:00:00,3.618
2025-12-09 00:00:00,3.632
2025-12-10 00:00:00,3.593
2025-12-11 00:00:00,3.568
2025-12-12 00:00:00,3.525
2025-12-15 00:00:00,3.538
2025-12-16 00:00:00,3.545
2025-12-17 00:00:00,3.543
2025-12-18 00:00:00,3.522
2025-12-19 00:00:00,3.522
2025-12-22 00:00:00,3.528
2025-12-23 00:00:00,3.547
2025-12-24 00:00:00,3.555
2025-12-26 00:00:00,3.543
2025-12-29 00:00:00,3.538
2025-12-30 00:00:00,3.54
2025-12-31 00:00:00,3.547
2026-01-02 00:00:00,3.533
2026-01-05 00:00:00,3.515
2026-01-06 00:00:00,3.52
2026-01-07 00:00:00,3.515
2026-01-08 00:00:00,3.507
2026-01-09 00:00:00,3.513
2026-01-12 00:00:00,3.533
2026-01-13 00:00:00,3.56
2026-01-14 00:00:00,3.56
2026-01-15 00:00:00,3.565
2026-01-16 00:00:00,3.557
2026-01-20 00:00:00,3.572
2026-01-21 00:00:00,3.588
2026-01-22 00:00:00,3.588
2026-01-23 00:00:00,3.582
2026-01-26 00:00:00,3.575
2026-01-27 00:00:00,3.57
2026-01-28 00:00:00,3.582
2026-01-29 00:00:00,3.58
2026-01-30 00:00:00,3.572
2026-02-02 00:00:00,3.578
2026-02-03 00:00:00,3.59
2026-02-04 00:00:00,3.595
2026-02-05 00:00:00,3.578
2026-02-06 00:00:00,3.59
2026-02-09 00:00:00,3.593
2026-02-10 00:00:00,3.59
2026-02-11 00:00:00,3.6
2026-02-12 00:00:00,3.598
2026-02-13 00:00:00,3.593
2026-02-17 00:00:00,3.593
2026-02-18 00:00:00,3.603
2026-02-19 00:00:00,3.595
2026-02-20 00:00:00,3.595
2026-02-23 00:00:00,3.588
2026-02-24 00:00:00,3.588
2026-02-25 00:00:00,3.588
2026-02-26 00:00:00,3.588
2026-02-27 00:00:00,3.578
2026-03-02 00:00:00,3.59
2026-03-03 00:00:00,3.595
2026-03-04 00:00:00,3.595
2026-03-05 00:00:00,3.588
2026-03-06 00:00:00,3.57
2026-03-09 00:00:00,3.593
2026-03-10 00:00:00,3.595
2026-03-11 00:00:00,3.6
2026-03-12 00:00:00,3.605
2026-03-13 00:00:00,3.603
2026-03-16 00:00:00,3.605
2026-03-17 00:00:00,3.605
2026-03-18 00:00:00,3.61
2026-03-19 00:00:00,3.612
2026-03-20 00:00:00,3.618
2026-03-23 00:00:00,3.612
2026-03-24 00:00:00,3.62
2026-03-25 00:00:00,3.62
2026-03-26 00:00:00,3.62
2026-03-27 00:00:00,3.607
2026-03-30 00:00:00,3.598
2026-03-31 00:00:00,3.6
2026-04-01 00:00:00,3.605
2026-04-02 00:00:00,3.607
2026-04-06 00:00:00,3.623
2026-04-07 00:00:00,3.615
2026-04-08 00:00:00,3.6
2026-04-09 00:00:00,3.588
2026-04-10 00:00:00,3.593
2026-04-13 00:00:00,3.603
2026-04-14 00:00:00,3.612
2026-04-15 00:00:00,3.612
2026-04-16 00:00:00,3.61
2026-04-17 00:00:00,3.6
2026-04-20 00:00:00,3.598
2026-04-21 00:00:00,3.598
2026-04-22 00:00:00,3.595
2026-04-23 00:00:00,3.595
2026-04-24 00:00:00,3.593
2026-04-27 00:00:00,3.59
2026-04-28 00:00:00,3.59
2026-04-29 00:00:00,3.59
2026-04-30 00:00:00,3.585
2026-05-01 00:00:00,3.575
2026-05-04 00:00:00,3.59
2026-05-05 00:00:00,3.6
2026-05-06 00:00:00,3.6
2026-05-07 00:00:00,3.598
2026-05-08 00:00:00,3.595
2026-05-11 00:00:00,3.6
2026-05-12 00:00:00,3.603
2026-05-13 00:00:00,3.6
2026-05-14 00:00:00,3.588
2026-05-15 00:00:00,3.588
2026-05-18 00:00:00,3.568
2026-05-19 00:00:00,3.575
2026-05-20 00:00:00,3.557
2026-05-21 00:00:00,3.582
2026-05-22 00:00:00,3.585
2026-05-26 00:00:00,3.582
2026-05-27 00:00:00,3.585
2026-05-28 00:00:00,3.59
2026-05-29 00:00:00,3.588
2026-06-01 00:00:00,3.62
2026-06-02 00:00:00,3.618
2026-06-03 00:00:00,3.623
2026-06-04 00:00:00,3.62
2026-06-05 00:00:00,3.625
2026-06-08 00:00:00,3.628
2026-06-09 00:00:00,3.635
2026-06-10 00:00:00,3.635
2026-06-11 00:00:00,3.623
2026-06-12 00:00:00,3.618
2026-06-15 00:00:00,3.618
2026-06-16 00:00:00,3.63
2026-06-17 00:00:00,3.647
2026-06-18 00:00:00,3.658
2026-06-22 00:00:00,3.68
2026-06-23 00:00:00,3.69
2026-06-24 00:00:00,3.69
2026-06-25 00:00:00,3.68
2026-06-26 00:00:00,3.663
2026-06-29 00:00:00,3.68
2026-06-30 00:00:00,3.732
2026-07-01 00:00:00,3.7
2026-07-02 00:00:00,3.668
2026-07-07 00:00:00,3.725
2026-07-08 00:00:00,3.723
