entry_time,exit_time,side,qty,entry_price,exit_price,costs,net_pnl,exit_reason
2022-01-03 21:00:00+00:00,2022-01-04 14:35:00+00:00,LONG,25.0,390.1562424,390.58859448000004,0.4411980000000426,10.808802000001094,overnight_exit
2022-01-04 21:00:00+00:00,2022-01-05 14:35:00+00:00,LONG,25.0,385.02616032,383.30880705600003,0.4338315999987685,-42.933831599998484,overnight_exit
2022-01-05 21:00:00+00:00,2022-01-06 14:35:00+00:00,LONG,26.0,373.03596847999995,371.30915745600004,0.43708662399831155,-44.89708662399778,overnight_exit
2022-01-06 21:00:00+00:00,2022-01-07 14:35:00+00:00,LONG,26.0,372.92596672,372.90911073600006,0.43825558399896636,-0.43825558399896636,overnight_exit
2022-01-07 21:00:00+00:00,2022-01-10 14:35:00+00:00,LONG,27.0,368.82590112,363.959372076,0.446284188001016,-131.3962841880001,overnight_exit
2022-01-10 21:00:00+00:00,2022-01-11 14:35:00+00:00,LONG,27.0,369.33590928,368.38924271999997,0.4499971200008872,-25.55999712000107,overnight_exit
2022-01-11 21:00:00+00:00,2022-01-12 14:35:00+00:00,LONG,26.0,374.73599568000003,377.218984884,0.44228069600058006,64.55771930399942,overnight_exit
2022-01-12 21:00:00+00:00,2022-01-13 14:35:00+00:00,LONG,26.0,376.21601935999996,377.48897700000003,0.44310135999864997,33.09689864000188,overnight_exit
2022-01-13 21:00:00+00:00,2022-01-14 14:35:00+00:00,LONG,27.0,366.72586752,364.20936477600003,0.4455740879994323,-67.94557408799943,overnight_exit
2022-01-14 21:00:00+00:00,2022-01-18 14:35:00+00:00,LONG,27.0,369.06590496,363.279391932,0.44585175600053617,-156.23585175600005,overnight_exit
2022-01-18 21:00:00+00:00,2022-01-19 14:35:00+00:00,LONG,27.0,360.07576112,361.29944974800003,0.4404070439989596,33.039592956001286,overnight_exit
2022-01-19 21:00:00+00:00,2022-01-20 14:35:00+00:00,LONG,27.0,355.92569472,359.069514864,0.4368561120002141,84.88314388799893,overnight_exit
2022-01-20 21:00:00+00:00,2022-01-21 14:35:00+00:00,LONG,28.0,351.1556184,349.019808324,0.44268212799943285,-59.80268212799956,overnight_exit
2022-02-02 21:00:00+00:00,2022-02-03 14:35:00+00:00,LONG,27.0,357.88572608,348.18983256,0.42912503999900764,-261.7891250399992,overnight_exit
2022-02-03 21:00:00+00:00,2022-02-04 14:35:00+00:00,LONG,28.0,343.37549392,343.819960164,0.43494516799910343,12.445054832000324,overnight_exit
2022-02-10 21:00:00+00:00,2022-02-11 14:35:00+00:00,LONG,28.0,348.08556928,348.07983577199997,0.4405382240011022,-0.16053822400135687,overnight_exit
2022-03-30 20:00:00+00:00,2022-03-31 13:35:00+00:00,LONG,27.0,357.01571216,357.03957414,0.4357265400007577,0.6442734599997948,overnight_exit
2022-04-05 20:00:00+00:00,2022-04-06 13:35:00+00:00,LONG,28.0,351.11561776,345.779902932,0.4400151840000035,-149.4000151839998,overnight_exit
2023-01-27 21:00:00+00:00,2023-01-30 14:35:00+00:00,LONG,34.0,290.27464432,287.05161784800003,0.44290004799927374,-109.58290004799858,overnight_exit
2023-01-30 21:00:00+00:00,2023-01-31 14:35:00+00:00,LONG,34.0,284.33454928,284.4916926,0.43712711999899057,5.342872880001551,overnight_exit
2023-02-01 21:00:00+00:00,2023-02-02 14:35:00+00:00,LONG,33.0,295.05472080000004,301.35120028800003,0.44617689600045196,207.78382310399962,overnight_exit
2023-02-02 21:00:00+00:00,2023-02-03 14:35:00+00:00,LONG,32.0,305.52488832,298.821274164,0.4356529920005414,-214.51565299200047,overnight_exit
2023-02-03 21:00:00+00:00,2023-02-06 14:35:00+00:00,LONG,33.0,300.0548008,297.44131446,0.4450492199995324,-86.24504922000028,overnight_exit
2023-02-06 21:00:00+00:00,2023-02-07 14:35:00+00:00,LONG,33.0,297.52476032,297.371316504,0.4436459280001941,-5.063645927999744,overnight_exit
2023-02-07 21:00:00+00:00,2023-02-08 14:35:00+00:00,LONG,32.0,303.73485968,302.351171088,0.4380349439998099,-44.278034943999955,overnight_exit
2023-02-08 21:00:00+00:00,2023-02-09 14:35:00+00:00,LONG,33.0,298.29477264,302.65116232800005,0.44914029599897276,143.76085970400118,overnight_exit
2023-02-09 21:00:00+00:00,2023-02-10 14:35:00+00:00,LONG,33.0,295.60472960000004,293.47143038400003,0.4388741280002364,-70.39887412800039,overnight_exit
2023-02-10 21:00:00+00:00,2023-02-13 14:35:00+00:00,LONG,33.0,293.74469984,295.09138308,0.43945308000030536,44.440546920000145,overnight_exit
2023-02-13 21:00:00+00:00,2023-02-14 14:35:00+00:00,LONG,33.0,298.49477584,296.821332564,0.4436281079991886,-55.223628108000014,overnight_exit
2023-02-14 21:00:00+00:00,2023-02-15 14:35:00+00:00,LONG,32.0,300.57480912,298.781275332,0.4330812160005735,-57.3930812159997,overnight_exit
2023-02-15 21:00:00+00:00,2023-02-16 14:35:00+00:00,LONG,32.0,303.06484896,298.28128993200005,0.4338888959991891,-153.0738888959986,overnight_exit
2023-02-16 21:00:00+00:00,2023-02-17 14:35:00+00:00,LONG,33.0,297.21475535999997,295.031384832,0.44122742399986237,-72.05122742399851,overnight_exit
2023-02-17 21:00:00+00:00,2023-02-21 14:35:00+00:00,LONG,33.0,295.12472192,291.311493456,0.43653931200026364,-125.83653931200064,overnight_exit
2023-02-21 21:00:00+00:00,2023-02-22 14:35:00+00:00,LONG,34.0,288.13461008,288.71156937600006,0.44338393599969095,19.61661606400139,overnight_exit
2023-02-22 21:00:00+00:00,2023-02-23 14:35:00+00:00,LONG,34.0,288.32461312,291.981473892,0.4467337520000001,124.33326624800054,overnight_exit
2023-02-23 21:00:00+00:00,2023-02-24 14:35:00+00:00,LONG,33.0,290.89465423999997,285.91165113600005,0.42910243199833076,-164.43910243199736,overnight_exit
2023-02-24 21:00:00+00:00,2023-02-27 14:35:00+00:00,LONG,34.0,285.98457568000003,289.161556236,0.44266109600027903,108.01733890399964,overnight_exit
2023-02-27 21:00:00+00:00,2023-02-28 14:35:00+00:00,LONG,34.0,288.05460880000004,287.42160704400004,0.4420597039998029,-21.522059703999957,overnight_exit
2023-02-28 21:00:00+00:00,2023-03-01 14:35:00+00:00,LONG,34.0,287.61460176,287.36160879600004,0.4417607759992279,-8.601760775999537,overnight_exit
2023-03-01 21:00:00+00:00,2023-03-02 14:35:00+00:00,LONG,34.0,285.32456512,282.87173990400004,0.43605734399841367,-83.39605734399834,overnight_exit
2023-03-02 21:00:00+00:00,2023-03-03 14:35:00+00:00,LONG,34.0,287.82460512,289.47154718400003,0.44396982399985063,55.996030176001,overnight_exit
2023-03-03 21:00:00+00:00,2023-03-06 14:35:00+00:00,LONG,33.0,293.7046992,294.90138862800006,0.43924887599888507,39.490751124002315,overnight_exit
2023-03-06 21:00:00+00:00,2023-03-07 14:35:00+00:00,LONG,33.0,294.02470432,294.051413448,0.4385987760009016,0.8814012239997737,overnight_exit
2023-03-07 21:00:00+00:00,2023-03-08 14:35:00+00:00,LONG,33.0,290.4046464,290.79150864,0.43354608000021244,12.766453920000913,overnight_exit
2023-03-08 21:00:00+00:00,2023-03-09 14:35:00+00:00,LONG,33.0,291.92467072,292.361462796,0.43586149199904867,14.414138508000576,overnight_exit
2023-03-09 21:00:00+00:00,2023-03-10 14:35:00+00:00,LONG,34.0,286.63458608,286.96162047600006,0.44083053599956656,11.119169464001516,overnight_exit
2023-03-10 21:00:00+00:00,2023-03-13 13:35:00+00:00,LONG,35.0,282.72452352000005,280.981795092,0.4454949800000918,-60.99549498000073,overnight_exit
2023-03-14 20:00:00+00:00,2023-03-15 13:35:00+00:00,LONG,34.0,291.44466304,288.801566748,0.445273928000006,-89.86527392799985,overnight_exit
2023-03-15 20:00:00+00:00,2023-03-16 13:35:00+00:00,LONG,33.0,292.94468704,291.97147418400004,0.4360242479998533,-32.11602424799918,overnight_exit
2023-03-16 20:00:00+00:00,2023-03-17 13:35:00+00:00,LONG,32.0,300.66481056000003,300.571223064,0.4347998720004398,-2.9947998720017495,overnight_exit
2023-03-17 20:00:00+00:00,2023-03-20 13:35:00+00:00,LONG,32.0,299.22478752,298.621280004,0.4322405119983159,-19.312240511999335,overnight_exit
2023-03-20 20:00:00+00:00,2023-03-21 13:35:00+00:00,LONG,32.0,300.254804,302.231174592,0.436141055999542,63.24385894400075,overnight_exit
