entry_time,exit_time,side,qty,entry_price,exit_price,costs,net_pnl,exit_reason
2022-01-03 21:00:00+00:00,2022-01-04 14:35:00+00:00,LONG,25.0,390.28936938299995,390.542648202,4.9180295249996675,6.331970475001469,overnight_exit
2022-01-04 21:00:00+00:00,2022-01-05 14:35:00+00:00,LONG,25.0,385.15753684439994,383.2637171244,4.845492999999124,-47.34549299999884,overnight_exit
2022-01-05 21:00:00+00:00,2022-01-06 14:35:00+00:00,LONG,26.0,373.16325377659996,371.2654790844,4.882141997199483,-49.34214199719895,overnight_exit
2022-01-06 21:00:00+00:00,2022-01-07 14:35:00+00:00,LONG,26.0,373.0532144824,372.8652441564,4.887228475999223,-4.887228475999223,overnight_exit
2022-01-07 21:00:00+00:00,2022-01-10 14:35:00+00:00,LONG,27.0,368.9517498804,363.9165582849,5.0001730784996425,-135.95017307849872,overnight_exit
2022-01-10 21:00:00+00:00,2022-01-11 14:35:00+00:00,LONG,27.0,369.46193206259994,368.34590782799995,5.022654334199558,-30.132654334199742,overnight_exit
2022-01-11 21:00:00+00:00,2022-01-12 14:35:00+00:00,LONG,26.0,374.8638610506,377.1746113191,4.920493019000332,60.07950698099967,overnight_exit
2022-01-12 21:00:00+00:00,2022-01-13 14:35:00+00:00,LONG,26.0,376.34438973619996,377.44457167499996,4.935269591200381,28.60473040880015,overnight_exit
2022-01-13 21:00:00+00:00,2022-01-14 14:35:00+00:00,LONG,27.0,366.8509997184,364.16652157740003,4.980909806998454,-72.48090980699845,overnight_exit
2022-01-14 21:00:00+00:00,2022-01-18 14:35:00+00:00,LONG,27.0,369.1918356132,363.2366581293,4.999792065300539,-160.78979206530005,overnight_exit
2022-01-18 21:00:00+00:00,2022-01-19 14:35:00+00:00,LONG,27.0,360.1986242054,361.25694885269996,4.9052345229010825,28.574765477099163,overnight_exit
2022-01-19 21:00:00+00:00,2022-01-20 14:35:00+00:00,LONG,27.0,356.0471417424,359.0272762836,4.856367387600244,80.4636326123989,overnight_exit
2022-01-20 21:00:00+00:00,2022-01-21 14:35:00+00:00,LONG,28.0,351.27543780299993,348.97875192509997,4.9472045811987755,-64.3072045811989,overnight_exit
2022-02-02 21:00:00+00:00,2022-02-03 14:35:00+00:00,LONG,27.0,358.00784189359996,348.148873794,4.832138689198814,-266.192138689199,overnight_exit
2022-02-03 21:00:00+00:00,2022-02-04 14:35:00+00:00,LONG,28.0,343.4926586314,343.7795154411,4.848009328399485,8.031990671599942,overnight_exit
2022-02-10 21:00:00+00:00,2022-02-11 14:35:00+00:00,LONG,28.0,348.20434113759995,348.03888994529996,4.912633384399669,-4.632633384399924,overnight_exit
2022-03-30 20:00:00+00:00,2022-03-31 13:35:00+00:00,LONG,27.0,357.13753111219995,356.9975743485,4.858832619899374,-3.7788326198988216,overnight_exit
2022-04-05 20:00:00+00:00,2022-04-06 13:35:00+00:00,LONG,28.0,351.23542351419997,345.7392276543,4.933484077198955,-153.89348407719876,overnight_exit
2023-01-27 21:00:00+00:00,2023-01-30 14:35:00+00:00,LONG,33.0,290.37369024939994,287.01785098019997,4.812695883599872,-110.7426958835992,overnight_exit
2023-01-30 21:00:00+00:00,2023-01-31 14:35:00+00:00,LONG,34.0,284.4315683626,284.458226865,4.873610918401141,0.9063890815994,overnight_exit
2023-02-01 21:00:00+00:00,2023-02-02 14:35:00+00:00,LONG,33.0,295.155397761,301.3157513112,4.938332843400076,203.2916671566,overnight_exit
2023-02-02 21:00:00+00:00,2023-02-03 14:35:00+00:00,LONG,32.0,305.62913785439997,298.78612279109996,4.896482025600562,-218.9764820256005,overnight_exit
2023-02-03 21:00:00+00:00,2023-02-06 14:35:00+00:00,LONG,33.0,300.15718386099996,297.40632541649995,4.978328668499614,-90.77832866850036,overnight_exit
2023-02-06 21:00:00+00:00,2023-02-07 14:35:00+00:00,LONG,33.0,297.6262800944,297.3363356946,4.9481651934002,-9.56816519339975,overnight_exit
2023-02-07 21:00:00+00:00,2023-02-08 14:35:00+00:00,LONG,32.0,303.8384984306,302.3156044812,4.892606380799407,-48.73260638079955,overnight_exit
2023-02-08 21:00:00+00:00,2023-02-09 14:35:00+00:00,LONG,33.0,298.3965551538,302.6155604322,4.982825812800002,139.22717418720015,overnight_exit
2023-02-09 21:00:00+00:00,2023-02-10 14:35:00+00:00,LONG,33.0,295.705594232,293.4369083316,4.9066347131994235,-74.86663471319957,overnight_exit
2023-02-10 21:00:00+00:00,2023-02-13 14:35:00+00:00,LONG,33.0,293.8449298028,295.056670467,4.892558081399727,39.98744191860072,overnight_exit
2023-02-13 21:00:00+00:00,2023-02-14 14:35:00+00:00,LONG,33.0,298.59662659779997,296.78641645109997,4.956934841099212,-59.73693484110004,overnight_exit
2023-02-14 21:00:00+00:00,2023-02-15 14:35:00+00:00,LONG,32.0,300.6773696154,298.7461286643,4.839710435200686,-61.79971043519981,overnight_exit
2023-02-15 21:00:00+00:00,2023-02-16 14:35:00+00:00,LONG,32.0,303.1682590932,298.2462020793,4.865824444799728,-157.50582444479915,overnight_exit
2023-02-16 21:00:00+00:00,2023-02-17 14:35:00+00:00,LONG,33.0,297.31616935619996,294.9966792768,4.9331726201994,-76.54317262019805,overnight_exit
2023-02-17 21:00:00+00:00,2023-02-21 14:35:00+00:00,LONG,33.0,295.22542276639996,291.2772254844,4.890510305998532,-130.2905103059989,overnight_exit
2023-02-21 21:00:00+00:00,2023-02-22 14:35:00+00:00,LONG,34.0,288.2329257986,288.67760724240003,4.940830910799377,15.119169089201705,overnight_exit
2023-02-22 21:00:00+00:00,2023-02-23 14:35:00+00:00,LONG,34.0,288.4229936704,291.9471271083,4.959463111400851,119.82053688859969,overnight_exit
2023-02-23 21:00:00+00:00,2023-02-24 14:35:00+00:00,LONG,33.0,290.9939117258,285.8780183664,4.814480860200661,-168.82448086019969,overnight_exit
2023-02-24 21:00:00+00:00,2023-02-27 14:35:00+00:00,LONG,34.0,286.0821577756,289.1275411689,4.916964627800894,103.54303537219903,overnight_exit
2023-02-27 21:00:00+00:00,2023-02-28 14:35:00+00:00,LONG,34.0,288.152897221,287.3877966531,4.933419308599582,-26.013419308599737,overnight_exit
2023-02-28 21:00:00+00:00,2023-03-01 14:35:00+00:00,LONG,34.0,287.7127400442,287.3278054629,4.927775764199737,-13.087775764200046,overnight_exit
2023-03-01 21:00:00+00:00,2023-03-02 14:35:00+00:00,LONG,34.0,285.42192201039995,282.8384647296,4.8775475471987875,-87.83754754719871,overnight_exit
2023-03-02 21:00:00+00:00,2023-03-03 14:35:00+00:00,LONG,34.0,287.92281506039996,289.4374956516,4.940859899199722,51.49914010080113,overnight_exit
2023-03-03 21:00:00+00:00,2023-03-06 14:35:00+00:00,LONG,33.0,293.80491551399996,294.8666983647,4.891165926898907,35.038834073102294,overnight_exit
2023-03-06 21:00:00+00:00,2023-03-07 14:35:00+00:00,LONG,33.0,294.1250298244,294.0168231702,4.890819588600323,-3.5708195885996474,overnight_exit
2023-03-07 21:00:00+00:00,2023-03-08 14:35:00+00:00,LONG,33.0,290.50373668799995,290.757301836,4.83235011599902,8.367649884002105,overnight_exit
2023-03-08 21:00:00+00:00,2023-03-09 14:35:00+00:00,LONG,33.0,292.0242796624,292.3270713129,4.857875533499225,9.9921244665004,overnight_exit
2023-03-09 21:00:00+00:00,2023-03-10 14:35:00+00:00,LONG,34.0,286.7323899686,286.9278641949,4.913876305800841,6.6461236942002415,overnight_exit
2023-03-10 21:00:00+00:00,2023-03-13 13:35:00+00:00,LONG,34.0,282.82099323840004,280.9487422383,4.836534003401084,-63.6565340034017,overnight_exit
2023-03-14 20:00:00+00:00,2023-03-15 13:35:00+00:00,LONG,34.0,291.5441081968,288.7675940277,4.981481749399563,-94.40148174939941,overnight_exit
2023-03-15 20:00:00+00:00,2023-03-16 13:35:00+00:00,LONG,33.0,293.0446440268,291.9371285766,4.868009856599656,-36.54800985659898,overnight_exit
2023-03-16 20:00:00+00:00,2023-03-17 13:35:00+00:00,LONG,32.0,300.7674017652,300.5358658386,4.849149651199696,-7.409149651201005,overnight_exit
2023-03-17 20:00:00+00:00,2023-03-20 13:35:00+00:00,LONG,32.0,299.3268873684,298.5861521571,4.823526761598259,-23.703526761599278,overnight_exit
2023-03-20 20:00:00+00:00,2023-03-21 13:35:00+00:00,LONG,32.0,300.35725530499997,302.1956221008,4.852262534399415,58.827737465600876,overnight_exit
2023-03-21 20:00:00+00:00,2023-03-22 13:35:00+00:00,LONG,32.0,304.68880206759997,304.48528586009996,4.912518639999689,-6.512518640000053,overnight_exit
2023-03-22 20:00:00+00:00,2023-03-23 13:35:00+00:00,LONG,32.0,300.43728388259996,304.1353372506,4.862292223999248,118.33770777600148,overnight_exit
2023-03-23 20:00:00+00:00,2023-03-24 13:35:00+00:00,LONG,32.0,304.158612741,303.555422412,4.902090528001281,-19.302090528000917,overnight_exit
2023-03-24 20:00:00+00:00,2023-03-27 13:35:00+00:00,LONG,32.0,305.30902354399996,305.7850949811,4.92571401279929,15.234285987200565,overnight_exit
2023-03-27 20:00:00+00:00,2023-03-28 13:35:00+00:00,LONG,32.0,303.0982340878,302.4255883299,4.884664252800576,-21.524664252799994,overnight_exit
2023-03-28 20:00:00+00:00,2023-03-29 13:35:00+00:00,LONG,32.0,301.5376768246,305.0851977621,4.879329999999754,113.52066999999988,overnight_exit
2023-03-29 20:00:00+00:00,2023-03-30 13:35:00+00:00,LONG,32.0,307.12967368439996,309.34457226629996,4.963245379200089,70.87675462080006,overnight_exit
2023-03-30 20:00:00+00:00,2023-03-31 13:35:00+00:00,LONG,31.0,309.9506810448,310.0144738902,4.842421792599907,1.9775782074009385,overnight_exit
2023-03-31 20:00:00+00:00,2023-04-03 13:35:00+00:00,LONG,31.0,315.06250643899995,312.8240612979,4.911799374098337,-69.39179937409784,overnight_exit
2023-04-03 20:00:00+00:00,2023-04-04 13:35:00+00:00,LONG,31.0,314.3522528128,314.6237970039,4.912130075899597,8.417869924100614,overnight_exit
2023-04-04 20:00:00+00:00,2023-04-05 13:35:00+00:00,LONG,31.0,313.3318884484,312.16415820569995,4.889637523699491,-36.19963752370097,overnight_exit
2023-04-05 20:00:00+00:00,2023-04-06 13:35:00+00:00,LONG,31.0,310.12074177219995,308.3747146914,4.836839504798718,-54.12683950479794,overnight_exit
2023-04-06 20:00:00+00:00,2023-04-10 13:35:00+00:00,LONG,31.0,312.3215276562,309.1845957591,4.864888810101149,-97.24488881009995,overnight_exit
2023-04-10 20:00:00+00:00,2023-04-11 13:35:00+00:00,LONG,31.0,312.1514669288,311.90419638149996,4.875386966300482,-7.665386966301469,overnight_exit
2023-04-11 20:00:00+00:00,2023-04-12 13:35:00+00:00,LONG,31.0,310.10073462779997,311.8941978498,4.852640117999215,55.59735988200043,overnight_exit
