signal_ts,s,date,side,hold_bars,exit_type,ret_trigger_bps,ret_fill_bps,ret_with_stop_bps,stopped,tod_bucket,f01_atr5_bps,f02_atr5_slope_3,f03_bar_range_over_atr,f04_rsi_jump,f05_bars_since_cross,f06_buffer_over_range,f07_minutes_since_open,f08_ret_since_open_bps,f09_dist_from_vwap_bps,f10_session_range_over_adr,f11_overnight_gap_bps,f17_day_of_week,f12_spy_align,f13_qqq_align,f14_spy_dia_corr_20,f15a_spy_rvol20,f15b_spy_rvol20_chg,f16a_is_fomc_day,f16b_days_to_fomc,selected_oof
2019-03-15 14:35:00-04:00,25037,2019-03-15,long,6,recross,-1.5475683831765243,-1.5475683831765243,-1.5475683831765243,False,close,5.190856251596797,0.14755155334400794,1.1181305777911767,3.904251911842728,4.0,0.13333333333335354,300.0,33.387685379300166,23.755500838534264,1.304555999916721,1.941521376150793,4,-0.7102524947610878,2.519032691448153,0.8563083230053763,8.964932183882045,-0.0042337268990859656,0.0,5.0,True
2019-04-02 11:55:00-04:00,25941,2019-04-02,long,1,recross,-3.8214613268122415,-4.203446826398167,-4.203446826398167,False,midday,6.416178744942523,-0.8149278691404316,0.7743953876497697,1.019080117893104,22.0,0.15384615384609196,140.0,-13.740458015267697,1.9792632648299178,0.4064114484873529,-14.863371317503958,1,7.350624803108552,5.254376544638895,0.953830587572253,12.222223428696397,0.5250571759738989,0.0,29.0,False
2019-04-02 12:00:00-04:00,25942,2019-04-02,short,1,recross,-6.1176110728748245,-6.1176110728748245,-6.882312456983634,True,midday,6.204538594163858,-0.266902279398618,0.8626090493658999,-1.2357188557298997,1.0,0.14285714285715678,145.0,16.030534351145647,0.31049207137506235,0.4064114484873529,14.863371317503958,1,-7.002801120448154,-6.0350030175015945,0.9529362896719635,12.222223428696397,0.5250571759738989,0.0,29.0,False
2019-04-02 12:15:00-04:00,25945,2019-04-02,short,11,recross,-3.059507419304883,-3.059507419304883,-3.059507419304883,False,midday,6.123541742939604,-0.0809968512242536,0.9366994725128991,-2.9368563698714567,2.0,0.13333333333335354,160.0,18.702290076336226,3.103175340413153,0.4064114484873529,14.863371317503958,1,1.3611445371042308,-0.26866966297278694,0.9522208809688529,12.222223428696397,0.5250571759738989,0.0,29.0,False
2019-04-02 13:15:00-04:00,25957,2019-04-02,short,3,recross,-4.2074663402698,-4.2074663402698,-5.354957160342195,True,midday,5.5582747114573445,0.6760646934246646,0.6879866252974933,-1.885017775815733,1.0,0.19999999999995452,220.0,18.89312977099254,1.8587373201367925,0.4064114484873529,14.863371317503958,1,-4.788908216442067,-1.0962808671588498,0.9347544580424647,12.222223428696397,0.5250571759738989,0.0,29.0,False
2019-04-02 15:00:00-04:00,25978,2019-04-02,long,11,eod,3.4387895460809967,3.4387895460809967,3.4387895460809967,False,close,4.926792370869649,1.19191168452911,1.6287383107156803,6.097224489095112,1.0,0.09523809523810452,325.0,-11.450381679389746,5.933198502700514,0.4064114484873529,-14.863371317503958,1,1.2973257256199133,4.6217300164919095,0.9231429599918309,12.222223428696397,0.5250571759738989,0.0,29.0,True
2019-04-03 13:20:00-04:00,26036,2019-04-03,short,1,recross,-4.233571074411304,-4.233571074411304,-6.102444791943559,True,midday,4.683652223815884,-0.19393015641671774,0.9770815060645753,-2.0771977828711172,29.0,0.16666666666666036,225.0,13.710107395839623,-2.610127596445816,0.559711934924169,-35.92722825256069,2,4.0029238748306994,6.504770164785789,0.8715196302611972,12.192574699046585,-0.029648729649812466,0.0,28.0,False
2019-04-03 13:25:00-04:00,26037,2019-04-03,long,3,recross,-4.573693638754604,-4.573693638754604,-4.573693638754604,False,midday,4.965377511830021,0.22405748828869054,1.2283900953183002,3.0640108792681744,1.0,0.12499999999998046,230.0,-9.901744230329458,6.341066793934831,0.559711934924169,35.92722825256069,2,-2.6100574212650773,-6.232893417522645,0.8876310780159418,12.192574699046585,-0.029648729649812466,0.0,28.0,False
2019-04-04 13:15:00-04:00,26113,2019-04-04,short,1,recross,-5.322182094658292,-5.322182094658292,-5.322182094658292,True,midday,6.324215791751969,-1.2639800888029136,0.600997231770361,-0.6059514071142473,1.0,0.19999999999995452,220.0,-33.55960643734251,6.7401123183866165,0.7206225843955771,-8.778961029047604,3,-10.48034934497899,-24.148513357145074,0.9428038690760046,11.864099283776069,-0.3284754152705158,0.0,27.0,False
2019-04-04 13:20:00-04:00,26114,2019-04-04,long,29,eod,24.69417217536791,24.69417217536791,24.69417217536791,False,midday,6.653195060212438,-0.7122977947484301,1.199231847562843,2.052854051602573,1.0,0.09523809523810452,225.0,37.37319807794834,-2.827919072905018,0.7206225843955771,8.778961029047604,3,7.673503928569136,16.661659064216572,0.9256453261610474,11.864099283776069,-0.3284754152705158,0.0,27.0,False
2019-04-05 12:40:00-04:00,26184,2019-04-05,short,4,recross,-10.996094490576104,-10.996094490576104,-10.996094490576104,False,midday,5.999962009124241,1.097741889364639,2.0534140658106965,-7.907480020922257,11.0,0.06153846153846369,185.0,30.235458634111442,16.021187914123058,0.4669444057703949,-30.327154175668316,4,12.356669740516413,11.104490547642065,0.8322939323259356,11.30103992698013,-0.5630593567959394,0.0,26.0,False
2019-04-05 13:00:00-04:00,26188,2019-04-05,long,1,recross,-1.893795924549448,-1.893795924549448,-1.893795924549448,False,midday,5.614417421012199,-0.5507415535092433,0.9445379467481287,3.568848686564124,4.0,0.14285714285715678,205.0,-22.29865074265751,-6.897802615319714,0.5269189166032853,30.327154175668316,4,-2.254635009278916,-5.4168246573871315,0.8344814917829758,11.30103992698013,-0.5630593567959394,0.0,26.0,False
2019-04-05 13:05:00-04:00,26189,2019-04-05,short,1,recross,-3.599098331153811,-3.599098331153811,-3.599098331153811,False,midday,5.2276350386123145,-0.9899581190401872,0.7036410551175538,-0.6661442553991179,1.0,0.20597322348104316,210.0,23.243508824972686,7.7204360523540165,0.5269189166032853,-30.327154175668316,4,-8.160005555748473,-6.2362734199195025,0.8348933557178031,11.30103992698013,-0.5630593567959394,0.0,26.0,False
2019-04-05 13:10:00-04:00,26190,2019-04-05,long,4,recross,-3.0293850348373255,-3.0293850348373255,-3.0293850348373255,False,midday,5.392811844174205,-0.30225674616975073,1.1236176249036398,2.0330653027292485,1.0,0.12499999999998046,215.0,-20.408934578025008,-4.827392153250264,0.5269189166032853,30.327154175668316,4,7.2898948172306355,2.7098802232949915,0.8413918351390752,11.30103992698013,-0.5630593567959394,0.0,26.0,False
2019-04-10 11:45:00-04:00,26407,2019-04-10,long,3,recross,-3.4420774849877613,-3.4420774849877613,-3.4420774849877613,False,midday,6.701537141044904,-0.3741270328701338,0.8563037805805798,0.8061610503120775,22.0,0.13333333333335354,130.0,-19.473081328751086,-0.9113956297444672,0.5086578800375537,11.467889908255142,2,4.864827298631802,0.5398402072986919,0.8503351754145592,10.570766083082077,0.277553628941444,0.0,21.0,False
2019-04-10 12:10:00-04:00,26412,2019-04-10,short,3,recross,-2.2960355120160063,-2.2960355120160063,-2.2960355120160063,False,midday,5.039205263135438,-0.82596734373774,0.6833993694277157,-2.1602077538449223,1.0,0.22222222222214363,155.0,21.38220694921735,2.780780747103365,0.5086578800375537,-11.467889908255142,2,2.431230897471659,7.551956815115002,0.8266448841164618,10.570766083082077,0.277553628941444,0.0,21.0,False
2019-04-10 14:20:00-04:00,26438,2019-04-10,long,1,recross,-8.415254561451528,-8.415254561451528,-6.885208277550657,True,close,5.811775859147933,1.6941323369195702,0.9216797749103423,3.087723043517471,3.0,0.14285714285709877,285.0,-20.61855670102954,-1.09320641248592,0.5086578800375537,11.467889908255142,2,-1.2678453576020488,-7.141699530009982,0.8837801638179338,10.570766083082077,0.277553628941444,0.0,21.0,True
2019-04-10 14:55:00-04:00,26445,2019-04-10,long,12,recross,-1.5302804238862857,-1.5302804238862857,-1.5302804238862857,False,close,5.441914301876886,-1.0604525606695558,0.6328268892539967,2.9599787172030148,1.0,0.22222222222214363,320.0,-21.38220694921735,-1.4734522867425006,0.5086578800375537,11.467889908255142,2,8.516111091800838,12.71576213408343,0.9415787427700476,10.570766083082077,0.277553628941444,0.0,21.0,True
2019-04-11 11:35:00-04:00,26483,2019-04-11,short,45,recross,19.1131498470948,19.1131498470948,19.1131498470948,False,midday,5.699557138340961,-0.8116286091618585,1.1398661980239395,-2.776451695532444,25.0,0.1176470588235184,120.0,13.738884860510508,8.86582733296822,0.3943380840524351,-16.820214840016735,3,11.085706367354176,7.009975734698637,0.9226536326796195,10.409312681475189,-0.16145340160688804,0.0,20.0,False
2019-04-11 15:25:00-04:00,26529,2019-04-11,short,2,recross,-4.981224614912845,-4.981224614912845,-5.456356808949051,True,close,4.8915821726928055,-0.7110765592665729,0.8020352503566017,-2.947187362873642,1.0,0.1953125000000215,350.0,38.92684043811708,12.575078453561202,0.8130180251451494,-16.820214840016735,3,-3.6484936933156575,-2.629798977300535,0.9214979518508114,10.409312681475189,-0.16145340160688804,0.0,20.0,True
2019-04-16 11:05:00-04:00,26711,2019-04-16,long,19,recross,3.7858711289476314,3.7858711289476314,3.7858711289476314,False,midday,6.588437157698267,-1.0740913597054478,0.7471520422074225,0.7483365818883598,1.0,0.15384615384615924,90.0,-44.85826296743056,-13.62198240614315,0.6775770048568003,56.103108415464796,1,-4.820521649306908,-5.5504955799623446,0.9342070781115033,10.579071996389455,-0.0024223669522545066,0.0,15.0,False
2019-04-16 14:10:00-04:00,26748,2019-04-16,long,16,recross,-10.591617491298713,-10.591617491298713,-10.591617491298713,False,close,5.23243303198921,2.3929602208672343,2.60457770037471,9.588573646623175,11.0,0.055540127742295574,275.0,-39.580820265378264,-5.297003816203406,0.67762757030494,56.103108415464796,1,-7.061903613628795,-7.233369946686441,0.48087979772857886,10.579071996389455,-0.0024223669522545066,0.0,15.0,True
2019-04-17 12:30:00-04:00,26806,2019-04-17,long,18,recross,2.1493333406741037e-12,2.1493333406741037e-12,2.1493333406741037e-12,False,midday,6.403070705372128,-1.4826157117198893,0.8859488742881538,2.5533856511461863,6.0,0.13333333333335354,175.0,-26.403138201568673,4.585511472798593,0.6687254987138802,22.303708464069555,2,6.350496257767624,6.418141947905909,0.9310834781509804,10.575395328527103,-0.003676667862352545,0.0,14.0,False
2019-04-17 14:35:00-04:00,26831,2019-04-17,long,2,recross,-1.1341297444417329,-1.1341297444417329,-1.1341297444417329,False,close,6.510771841562816,0.39820677932676674,0.8710958531646059,4.036225937290261,7.0,0.13333333333335354,300.0,-24.14001207000552,5.100691554640848,0.6687254987138802,22.303708464069555,2,-4.094558383737068,-8.023106546855008,0.8835716422463736,10.575395328527103,-0.003676667862352545,0.0,14.0,True
2019-04-17 14:45:00-04:00,26833,2019-04-17,short,1,recross,-4.160363086231346,-4.160363086233497,-4.160363086233497,False,close,6.073631591156864,-0.5559408186963744,1.1207550565448956,-1.7426423528326822,2.0,0.1111111111111069,310.0,25.965600482800294,-3.2036002481651122,0.6687254987138802,-22.303708464069555,2,4.491431730238027,12.29552015396096,0.8734463333125912,10.575395328527103,-0.003676667862352545,0.0,14.0,True
2019-04-17 14:55:00-04:00,26835,2019-04-17,long,11,eod,5.668505781875038,5.668505781875038,5.668505781875038,False,close,6.305063608870654,0.4160880357859362,1.1991281308767163,3.010523387445126,2.0,0.09999999999997726,320.0,-22.254073627038014,6.822864289476782,0.6687254987138802,22.303708464069555,2,16.169093991074135,20.893603342977407,0.8750578260342012,10.575395328527103,-0.003676667862352545,0.0,14.0,True
2019-04-22 11:25:00-04:00,26949,2019-04-22,long,9,recross,-5.652698221283437,-5.652698221283437,-5.652698221283437,False,midday,6.07899192363365,-0.18222377398785472,0.9921313514185557,3.5387119024894034,24.0,0.12500000000002487,110.0,26.797187996069365,14.574579986292209,0.5204914596026224,-36.52796083600178,0,2.934735753079565,4.799488054607615,0.8719495512719965,9.881038880285962,-0.6432188355420312,0.0,9.0,False
2019-04-24 10:20:00-04:00,27092,2019-04-24,long,14,recross,0.0037541779319563277,0.0037541779319563277,0.0037541779319563277,False,open,6.7989412396723505,-0.473617469961523,1.159093879944547,6.994272579761272,7.0,0.09528346831824468,45.0,-1.1299647120656378,5.090052103897789,0.32604005178282675,-2.251914127008042,2,9.913513143950947,17.88438272578796,0.8791043397217351,6.819440454751439,0.34060707539434887,0.0,7.0,False
2019-04-24 11:35:00-04:00,27107,2019-04-24,long,3,recross,-5.133402804383724,-5.133402804383724,-5.133402804383724,False,midday,4.963307062800928,-1.0478337768756258,0.9066686801488559,2.3404495291958582,1.0,0.1668056713928652,120.0,2.2524213529545114,3.8181566700985488,0.5050424331537762,-2.251914127008042,2,-0.5119541289100304,-1.0490427484921572,0.8086004285810223,6.819440454751439,0.34060707539434887,0.0,7.0,False
2019-04-24 11:50:00-04:00,27110,2019-04-24,short,9,recross,-1.8812315796069339,-1.8812315796069339,-1.8812315796069339,False,midday,4.706892619906494,-0.2564144428944344,0.9468119423306298,-5.001115271774701,3.0,0.16849199663017453,135.0,1.1262106764761888,-0.1759537871875077,0.5050424331537762,2.251914127008042,2,8.191685439279395,13.067436368408014,0.8208233068436445,6.819440454751439,0.34060707539434887,0.0,7.0,False
2019-04-25 12:30:00-04:00,27196,2019-04-25,short,1,recross,-1.8901447850888187,-1.8901447850888187,-1.8901447850888187,False,midday,5.559875207608888,-0.30736090773141456,1.1557824926021374,-2.829407834628263,10.0,0.1176470588235184,175.0,-18.556388699538328,-29.50434608366391,1.3209305455095812,70.31925694731713,3,10.029966833421389,17.29197233284463,0.8981537470378487,6.759827104660874,-0.05961335009056512,0.0,6.0,False
2019-04-25 12:35:00-04:00,27197,2019-04-25,long,31,recross,8.69170886554373,8.69170886554373,8.69170886554373,False,midday,5.05231881520364,-0.3965042685900686,0.5984924026033496,0.39402093146494366,1.0,0.2499999999998721,180.0,19.313792319926943,30.06264955237924,1.3209305455095812,-70.31925694731713,3,-6.55358401048689,-9.434456732532182,0.8883125387475971,6.759827104660874,-0.05961335009056512,0.0,6.0,True
2019-04-26 14:10:00-04:00,27294,2019-04-26,long,7,recross,-9.064813415924199,-9.064813415924199,-9.064813415924199,False,close,5.057979372455233,1.9077926923796804,1.5683951358104375,7.776757979845307,6.0,0.09523809523807875,275.0,12.102874432679654,10.360222903827369,0.7256362399483456,-5.29220533756873,4,4.788616773840904,5.263432421795944,0.8841314492765963,6.36965860120062,-0.390168503460254,0.0,5.0,True
2019-04-26 15:05:00-04:00,27305,2019-04-26,long,10,eod,0.7549448890245605,0.7549448890245605,0.7549448890245605,False,close,5.149541455462872,1.1577171935827582,2.1260030139180435,9.947990947144042,3.0,0.06896551724138797,330.0,18.532526475038168,15.101217552006922,0.7256362399483456,-5.29220533756873,4,11.10484683853441,12.439282887175551,0.9515468870758954,6.36965860120062,-0.390168503460254,0.0,5.0,True
2019-04-30 12:50:00-04:00,27434,2019-04-30,short,2,recross,-7.168729248415247,-7.168729248415247,-7.168729248415247,False,midday,4.746146331240519,0.34007236397884366,1.5897180359896441,-5.838834612019575,9.0,0.10000000000000568,195.0,35.14905454682163,-0.1859724671783702,1.410165549074126,-22.228920201943144,1,4.433077578857025,5.282899255111273,0.8853457763722136,6.203092149126569,-0.20308678523702017,0.0,1.0,True
2019-04-30 13:00:00-04:00,27436,2019-04-30,long,33,recross,8.859232451180489,8.859232451180489,8.859232451180489,False,midday,4.860406548040837,1.005589285367249,0.8532593748860492,3.6031188853023366,2.0,0.18181818181815929,205.0,-28.94628021502883,6.36993943013056,1.410165549074126,22.228920201943144,1,-0.3409478349813977,-0.010564682267899528,0.9191089312176419,6.203092149126569,-0.20308678523702017,0.0,1.0,True
2019-05-01 12:10:00-04:00,27504,2019-05-01,short,22,recross,4.132231404961325,4.132231404961325,4.132231404961325,False,midday,5.356028317473046,0.7827771638178023,1.5428178961437276,-5.898797845918679,34.0,0.09090909090910312,155.0,8.819004015461914,5.772577656546053,0.6133737381113044,-28.22519945807617,2,15.938146427479927,13.593349715063097,0.9026411804097136,5.0656546036947026,-1.1374375454318661,1.0,0.0,False
2019-05-01 14:00:00-04:00,27526,2019-05-01,long,8,recross,-25.922308212487703,-25.922308212487703,-7.513712525358352,True,midday,4.9745894858761845,-0.2099403849845256,1.2086073200347527,1.4660041973678446,22.0,0.12499999999998046,265.0,-13.134686831539112,-4.734633654302018,0.8397378557476275,28.22519945807617,2,8.50051003060237,10.78174186778691,0.8611570281126962,5.0656546036947026,-1.1374375454318661,1.0,0.0,False
2019-05-06 13:40:00-04:00,27756,2019-05-06,long,27,eod,53.43729200342416,53.43729200342416,53.43729200342416,False,midday,4.694023113431749,-1.3703256275818765,0.526777367658651,0.1969826686328915,25.0,0.3076923076923185,245.0,96.78890079166503,27.008576005774955,2.109137939611017,-172.8720794172049,0,7.550018875048803,7.415254237288504,0.8866215426910025,6.721676787123878,0.7205140200203415,0.0,44.0,True
2019-05-16 13:45:00-04:00,28381,2019-05-16,short,6,recross,-2.3135652039772276,-2.3135652039772276,-2.3135652039772276,False,midday,6.613015373584302,-0.20623490511746478,0.9328218258133142,-3.2557143451136596,50.0,0.12500000000002487,250.0,-55.48577188493409,-2.7003424349100915,0.8739374605650285,-39.701074264361736,3,16.279311419762355,19.961198534166336,0.9352140683794624,12.9928292143755,0.2457253845929035,0.0,34.0,False
2019-05-20 13:55:00-04:00,28539,2019-05-20,short,21,recross,4.282655246253207,4.282655246253207,4.282655246253207,False,midday,6.657996018793223,-0.4199111000915394,0.9937122775916776,-2.0166809652929842,3.0,0.1176470588235184,260.0,-28.79278716677796,-9.463556426240586,0.71633772338918,50.09708737864157,0,1.7576545857211912,5.2331060480059755,0.9530770328044391,13.560330773975684,0.12321658563640625,0.0,30.0,False
2019-05-22 13:45:00-04:00,28693,2019-05-22,long,3,recross,-10.464305092627773,-10.464305092627773,-11.627005658474326,True,midday,6.154349401448083,0.5388421549333442,1.637843885136444,5.4151863112721585,26.0,0.07692307692307962,250.0,1.1631964638816918,-0.7242024730988509,0.5154906803735227,-29.7665068810879,2,10.813220019945113,11.325028312572094,0.9413862977411196,13.723136650580258,0.01192810732508498,0.0,28.0,False
2019-05-22 14:25:00-04:00,28701,2019-05-22,long,11,recross,0.7752839477473604,0.7752839477473604,0.7752839477473604,False,close,6.212180313400505,-0.9699487036131247,0.6865630882773399,2.3452929424740745,1.0,0.18181818181815929,290.0,0.0,-1.6937910088876669,0.5154906803735227,-29.7665068810879,2,0.3497971176713577,-1.6538037486213408,0.9473801165615956,13.723136650580258,0.01192810732508498,0.0,28.0,True
2019-05-24 14:15:00-04:00,28855,2019-05-24,short,1,recross,-5.476237042832575,-5.476237042832575,-5.476237042832575,False,close,6.133875152114547,0.6089651003954675,1.0183339257714255,-2.8417255126750334,38.0,0.12523481527863567,280.0,21.076460715818744,8.975338056936906,0.6131207847946042,-50.99839158918767,4,18.004660029654616,29.073018002907514,0.9064031119295158,14.239741781742168,0.5033465237056305,0.0,26.0,False
2019-05-24 14:20:00-04:00,28856,2019-05-24,long,19,eod,12.11931662692061,12.11931662692061,12.11931662692061,False,close,6.078424065803577,0.7979552233572491,0.9648794878198851,2.0948600473266836,1.0,0.13333333333332828,285.0,-17.688614808164445,-5.528451629023462,0.6131207847946042,50.99839158918767,4,-12.94487186094928,-20.134179404986963,0.8958009152924502,14.239741781742168,0.5033465237056305,0.0,26.0,True
2019-05-28 12:45:00-04:00,28915,2019-05-28,short,1,recross,-4.295364910771869,-4.295364910771869,-4.295364910771869,False,midday,6.620937207410492,-0.5944507138757134,1.1794160496936879,-3.7917802956072464,4.0,0.10000000000000568,190.0,-0.0,14.591096308850217,0.5632330312244517,-4.687500000000178,1,4.414777142049964,4.7460844803037805,0.9704964728478161,14.109623403573716,-0.1301183781684525,0.0,22.0,False
2019-05-28 12:55:00-04:00,28917,2019-05-28,short,36,eod,80.81517919887756,80.81517919887756,80.81517919887756,False,midday,6.609738621436091,0.2902183446023132,0.7086825494383948,-1.3633905577014076,1.0,0.1666666666667393,200.0,-2.342651881930434,12.130993555872129,0.5632330312244517,-4.687500000000178,1,6.354361563173372,7.256083947309033,0.9699453660492033,14.109623403573716,-0.1301183781684525,0.0,22.0,False
2019-05-30 14:10:00-04:00,29088,2019-05-30,short,16,recross,4.37271426299943,4.37271426299943,4.37271426299943,False,close,6.305276244851909,0.0841133501904281,0.8194417133397345,-2.6556114634139476,1.0,0.15384615384615924,275.0,6.509909838345012,9.878935229364409,0.43392763051406386,-17.506863486253042,3,-7.1805550569070675,-11.35383567862025,0.9403672245944764,14.330681963851175,0.03576130911737785,0.0,20.0,False
2019-06-10 12:35:00-04:00,29615,2019-06-10,short,3,recross,-7.264107661721889,-7.264107661721889,-7.264107661721889,False,midday,6.083793284064313,0.07860395847205304,1.3823260489062095,-4.306469980717864,36.0,0.09090909090907964,180.0,10.691919963340947,12.2356916883109,0.373216161414076,-64.95253468619077,0,16.355059739008304,27.10173993170306,0.9003900747052107,16.778950910616043,0.3924464560166605,0.0,9.0,False
2019-06-10 12:55:00-04:00,29619,2019-06-10,short,2,recross,-6.120030581039751,-6.120030581039751,-6.4984709480106675,True,midday,6.166221865218483,0.0018468447170807423,0.8055711194986417,-0.6780951835349285,1.0,0.15384615384615924,200.0,6.4915228348868155,7.512461385208665,0.39630169717162606,-64.95253468619077,0,5.4764776839555385,10.858942339017075,0.9021303997294178,16.778950910616043,0.3924464560166605,0.0,9.0,False
2019-06-10 13:20:00-04:00,29624,2019-06-10,short,18,recross,-4.3662779583247,-4.3662779583247,-7.646721468170087,True,midday,6.170361690445591,-0.7859234349854329,0.9913372567741576,-3.1878113420683505,1.0,0.12499999999998046,225.0,11.837482816557289,12.44500319489276,0.39630169717162606,-64.95253468619077,0,2.106961213637071,4.8918360691385665,0.9369278923049734,16.778950910616043,0.3924464560166605,0.0,9.0,False
2019-06-11 14:30:00-04:00,29716,2019-06-11,short,13,recross,-0.17623845829593404,-0.17623845829593404,-0.17623845829593404,False,close,5.921995329040838,-2.3425406105782347,0.517525201483354,-1.6244140231311661,6.0,0.2499999999998721,295.0,62.05741262468789,14.781738805959298,2.4645820410236388,-64.75840134881395,1,7.916925841454647,8.436292385566313,0.900666749025764,16.78319900119802,0.004248090581977948,0.0,8.0,True
2019-06-12 13:30:00-04:00,29782,2019-06-12,short,15,recross,-0.0,-0.0,-0.0,False,midday,5.0046408024094555,-1.393158285108174,0.6137281426409572,-0.7220479945916409,1.0,0.2499999999998721,235.0,13.03680981595214,3.4137818307424572,0.49950246408104526,3.564679772932233,2,1.0402219140071,3.2876712328766544,0.8322318774207795,14.024506952114562,-2.758692049083459,0.0,7.0,False
2019-06-13 12:40:00-04:00,29850,2019-06-13,long,20,recross,5.023202136182939,5.023202136182939,-3.023117075093078,True,midday,5.659880138461914,0.32719061056935317,0.2633895540456615,2.7271660026755384,1.0,0.5141388174805563,185.0,-15.233029769648715,-8.126219564005536,0.6131820087684697,34.1716260318674,3,-7.43057595604002,-11.486548030514854,0.9094945681930645,13.81633042117153,-0.20817653094303168,0.0,6.0,False
2019-06-13 14:35:00-04:00,29873,2019-06-13,short,2,recross,-4.930065469889661,-5.363162733680139,-8.427827152925621,True,close,6.25208788879351,-0.5312954331801212,1.03354853651647,-4.232121175373031,1.0,0.11855364552459906,300.0,10.281625468736783,5.569951481591671,0.6131820087684697,-34.1716260318674,3,7.257646448938226,14.183623370246368,0.9758826258809976,13.81633042117153,-0.20817653094303168,0.0,6.0,False
2019-06-13 14:50:00-04:00,29876,2019-06-13,short,10,recross,1.3404825737274995,1.3404825737274995,-4.576790501721927,True,close,6.675695967584136,0.42360807879062534,0.4560339543329697,-2.760022633477675,1.0,0.2515723270440381,315.0,7.652865998315935,2.7947726606450547,0.6131820087684697,-34.1716260318674,3,1.555505625745468,6.549860815457942,0.980894797577887,13.81633042117153,-0.20817653094303168,0.0,6.0,True
2019-06-19 12:10:00-04:00,30156,2019-06-19,short,19,recross,-27.891900041461277,-27.891900041461277,-8.669104066939104,True,midday,5.30255202436881,0.2812962809524251,1.350360018383262,-5.489210601135149,32.0,0.1052631578947381,155.0,1.8839487565921074,10.94003964631125,0.27000528944788926,-7.1641340824251625,2,7.523425210315127,9.548909309515796,0.871672621409795,13.29290277665846,0.08052319049007473,1.0,0.0,False
2019-06-21 12:50:00-04:00,30320,2019-06-21,long,3,recross,-6.716167307190285,-6.716167307190285,-9.328010148875043,True,midday,6.789516465722937,0.1520097718548401,1.154148948216186,4.2706857323287934,6.0,0.09523809523807875,195.0,26.563903023048354,6.136248880158575,0.7953085348150392,-27.609879859712304,4,11.21762186416353,15.941875265168548,0.946727383135985,13.237309461367493,0.22377489349610613,0.0,40.0,False
2019-06-21 13:40:00-04:00,30330,2019-06-21,short,2,recross,-3.275170732745093,-3.275170732745093,-3.275170732745093,False,midday,4.911751457199664,-0.7404146006076955,0.7426198102289385,-0.4892859250669943,1.0,0.20470829068582558,245.0,-21.325950314279037,-0.850637866764293,0.7953085348150392,27.609879859712304,4,-1.0190909708551743,3.2978265576144583,0.9289715519227429,13.237309461367493,0.22377489349610613,0.0,40.0,False
2019-06-21 14:40:00-04:00,30342,2019-06-21,short,2,recross,-2.9876386451052794,-2.9876386451052794,-2.9876386451052794,False,close,4.590300617000148,0.7974494790273599,0.6507861265368308,-2.7139432954422205,1.0,0.25000000000004974,305.0,-19.455252918289386,0.8615889045578499,0.7953085348150392,27.609879859712304,4,-5.436444565254384,-5.830285683998682,0.9226050741315679,13.237309461367493,0.22377489349610613,0.0,40.0,True
2019-06-21 15:10:00-04:00,30348,2019-06-21,long,3,recross,-7.46212969181362,-7.46212969181362,-7.46212969181362,False,close,4.831147523619576,0.6586903920938258,1.931087321278999,5.284692491863723,2.0,0.08,335.0,25.853038012572245,5.461468311414672,0.7953085348150392,-27.609879859712304,4,10.187795021563417,13.295266143684703,0.91585442248322,13.237309461367493,0.22377489349610613,0.0,40.0,True
2019-06-21 15:25:00-04:00,30351,2019-06-21,short,4,recross,-2.9873039581771503,-2.9873039581771503,-2.9873039581771503,False,close,5.200160570968662,0.36901304734908624,1.5795984739362392,-6.002461182422628,3.0,0.09090909090907964,350.0,-20.5776713558819,-0.12285002517430152,0.7953085348150392,27.609879859712304,4,-4.0744261849789964,-7.588032830290192,0.9370414368875387,13.237309461367493,0.22377489349610613,0.0,40.0,True
2019-06-24 10:35:00-04:00,30371,2019-06-24,short,58,recross,4.4844725139207195,4.4844725139207195,4.4844725139207195,False,open,6.765730410213321,-0.9423854114410091,0.8282484783983459,-1.2619633680757403,1.0,0.13333333333335354,60.0,-13.092432573973095,-0.7538851168589642,0.26944206247208885,-8.985735145456928,0,-1.8683651804662915,-2.1220159151180695,0.8444214108332885,12.597836213338153,-0.6394732480293399,0.0,37.0,False
2019-06-25 12:10:00-04:00,30468,2019-06-25,long,2,recross,-3.946184979763144,-3.946184979763144,-3.946184979763144,False,midday,5.535026867300033,0.005869171803104756,1.28003357757355,3.4915720888618367,8.0,0.10582010582009385,155.0,-23.561090541904914,10.30596276950615,0.6969658029372597,7.859869750729079,1,3.2470306758969336,5.358769626493398,0.8138478740358015,12.661831110524524,0.06399489718637064,0.0,36.0,False
2019-06-25 12:20:00-04:00,30470,2019-06-25,short,43,eod,53.25653014001837,53.25653014001837,53.25653014001837,False,midday,4.815443952299582,-0.13806382648308535,0.6983940458733477,-1.87262693724319,2.0,0.222965440356761,165.0,25.057032798532447,-8.193460388743164,0.6969658029372597,-7.859869750729079,1,-3.418803418804295,-4.8241852487129755,0.7718387911463894,12.661831110524524,0.06399489718637064,0.0,36.0,False
